customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8737437c,Female,1,No,No,12,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,20.18,3420.05,No
a8a9eeb1,Male,0,Yes,Yes,55,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,Yes,Two year,No,Mailed check,31.5,5053.09,No
efb262d0,Female,0,No,No,45,No,No,DSL,No internet service,No internet service,No,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),118.5,7621.6,No
6e685050,Female,0,Yes,No,61,No,No,Fiber optic,Yes,No internet service,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),116.66,6043.81,No
fe4c5d2b,Female,0,Yes,Yes,40,Yes,No,No,No internet service,No,Yes,No,No internet service,No internet service,One year,No,Credit card (automatic),106.88,995.42,No
573ca6ad,Male,1,No,No,48,Yes,No phone service,DSL,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,111.25,4369.68,Yes
5e206f24,Female,0,Yes,No,62,Yes,No,No,No,Yes,No internet service,No,No internet service,Yes,Two year,No,Credit card (automatic),90.0,2239.08,No
d2b83424,Male,0,Yes,Yes,66,No,Yes,No,Yes,Yes,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,74.08,7972.97,Yes
6b71ff57,Female,0,Yes,No,33,Yes,No phone service,Fiber optic,No,No,Yes,No,No internet service,No,Month-to-month,No,Electronic check,93.12,7504.11,Yes
bad2342e,Male,1,Yes,Yes,20,Yes,No,DSL,No internet service,No,Yes,Yes,No,No internet service,Two year,No,Electronic check,36.89,4413.57,No
9abf35db,Female,0,No,No,5,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,No,Yes,One year,Yes,Electronic check,34.19,6270.83,No
255efab4,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),51.67,5427.71,No
5c32d55d,Female,1,No,No,38,Yes,No phone service,No,Yes,No internet service,No internet service,No internet service,Yes,Yes,One year,No,Electronic check,74.59,115.11,No
63b68b13,Male,0,No,Yes,61,No,No phone service,DSL,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,102.25,5055.89,No
40c6683f,Male,0,No,No,5,No,Yes,DSL,No,No,No internet service,No internet service,No internet service,No,Two year,No,Mailed check,25.13,7130.91,No
5bad6fc6,Male,1,No,No,52,Yes,No,No,No,No,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),43.33,6051.03,Yes
1a7f344d,Female,1,No,Yes,68,Yes,No,DSL,No,No internet service,No,No,No,No,Two year,Yes,Mailed check,59.5,416.01,No
718feb47,Male,0,Yes,No,47,No,Yes,No,No internet service,No,No,Yes,No internet service,No internet service,One year,Yes,Mailed check,110.82,2050.53,No
639c42d3,Female,0,No,Yes,25,No,No,Fiber optic,No internet service,Yes,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),68.03,3054.59,No
aad8f71a,Female,1,Yes,No,43,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,One year,Yes,Bank transfer (automatic),23.13,2267.41,Yes
ab028da6,Male,1,Yes,No,4,No,Yes,No,Yes,No internet service,No,Yes,Yes,No,One year,No,Credit card (automatic),86.25,294.96,Yes
c95b72f3,Female,1,Yes,Yes,31,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,79.88,4293.81,No
b255819c,Male,1,No,Yes,21,Yes,No phone service,Fiber optic,No internet service,No,Yes,No,No,Yes,One year,No,Credit card (automatic),89.81,494.26,No
d89d3cc8,Male,1,No,Yes,46,No,No,DSL,No,Yes,No internet service,Yes,No,Yes,One year,Yes,Mailed check,51.04,1741.74,No
07b850d4,Female,1,No,Yes,28,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),53.64,3716.54,Yes
09e3d7ea,Female,1,No,Yes,46,No,Yes,DSL,No internet service,No,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),99.53,6906.75,Yes
bb9a94be,Female,1,Yes,Yes,67,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,56.78,6156.22,Yes
ce63faa5,Male,0,No,Yes,48,No,No phone service,DSL,No internet service,No,No internet service,No,No,No,Two year,No,Bank transfer (automatic),102.48,3225.23,Yes
7d8084c3,Male,1,No,No,28,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,No,Month-to-month,Yes,Electronic check,68.93,2430.25,No
6dab477f,Male,0,No,No,38,Yes,Yes,DSL,No,Yes,Yes,No internet service,No internet service,No,One year,No,Mailed check,28.91,1063.94,No
7b8e7fd7,Male,0,Yes,No,62,No,No phone service,No,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),47.92,7541.45,Yes
ad8ded6c,Female,1,Yes,No,40,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,62.05,254.81,No
8bf2fbcb,Female,0,No,No,0,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,22.23,1896.97,No
95193035,Female,0,Yes,Yes,47,Yes,No phone service,DSL,Yes,Yes,No,No,No,No internet service,One year,No,Credit card (automatic),77.29,1184.16,No
4b018b4b,Male,0,Yes,No,7,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,101.91,7031.84,No
f3c74f70,Female,0,No,Yes,0,Yes,No phone service,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,One year,No,Bank transfer (automatic),109.31,5573.96,No
59bd44a6,Female,0,No,Yes,26,No,No phone service,No,No internet service,No,No internet service,Yes,Yes,No internet service,One year,No,Credit card (automatic),62.72,6736.12,Yes
5e42392d,Female,1,Yes,No,71,No,No phone service,No,No,No internet service,No internet service,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),62.75,6841.24,Yes
1faad190,Male,1,Yes,No,56,Yes,No phone service,No,No internet service,No internet service,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),111.09,5772.34,No
9fbb7653,Male,1,Yes,Yes,71,Yes,Yes,No,No,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),33.49,7499.56,No
2c82e767,Female,0,Yes,No,40,Yes,Yes,DSL,Yes,No internet service,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),20.01,6809.42,No
30c49d33,Female,0,No,No,40,Yes,No,No,No internet service,No internet service,No,Yes,No,No internet service,Month-to-month,Yes,Mailed check,37.44,1258.18,Yes
9f20ad6d,Male,1,Yes,Yes,33,No,No phone service,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,84.72,2935.35,No
fd58d026,Male,1,No,No,66,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),56.97,1701.57,No
b59a4b8c,Male,1,Yes,Yes,4,Yes,No phone service,Fiber optic,No internet service,Yes,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),88.56,6133.42,No
f19caa62,Male,1,Yes,No,20,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,21.25,6916.29,No
6d19c947,Female,1,Yes,Yes,9,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),108.07,3372.5,No
e6a487b6,Male,1,Yes,No,58,Yes,No phone service,Fiber optic,No internet service,No internet service,Yes,No internet service,Yes,Yes,One year,Yes,Mailed check,83.75,7091.65,Yes
814c8b2b,Female,0,Yes,Yes,20,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,29.39,4578.86,No
2570fe3b,Male,1,Yes,No,37,No,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Bank transfer (automatic),104.55,5279.07,Yes
204754d1,Male,0,No,Yes,33,Yes,No,No,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,78.1,6819.26,No
803e8559,Female,0,Yes,No,68,No,Yes,No,No internet service,No internet service,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),48.24,4581.46,No
67ab11c1,Male,0,Yes,Yes,36,No,Yes,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Credit card (automatic),46.87,3384.88,No
e32031fa,Female,1,Yes,No,17,No,No phone service,Fiber optic,No internet service,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),50.28,6225.17,Yes
203ec76d,Female,0,No,No,34,Yes,No,No,No,No,No,No,No internet service,Yes,Two year,No,Credit card (automatic),34.34,5657.09,No
7a2c8a40,Male,1,No,Yes,23,Yes,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card (automatic),37.58,2293.23,No
a6d8515a,Male,0,Yes,No,66,No,No,No,No internet service,No internet service,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),79.63,7406.54,No
0d617063,Female,0,Yes,Yes,27,No,Yes,Fiber optic,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),99.87,4387.06,No
6360f33c,Female,0,Yes,No,49,Yes,No,DSL,No,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Mailed check,115.05,5370.02,Yes
083f1878,Female,1,Yes,Yes,26,No,No,DSL,No internet service,No,Yes,Yes,No internet service,Yes,One year,No,Credit card (automatic),100.84,4260.97,No
a8d963e0,Female,1,Yes,Yes,44,Yes,Yes,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,109.2,1703.83,No
78fcec84,Male,0,No,Yes,9,No,Yes,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No,Two year,No,Bank transfer (automatic),63.65,5629.27,Yes
f2510f6b,Male,1,No,Yes,62,Yes,No,No,Yes,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),95.5,7071.87,No
1de33cf9,Male,1,No,No,48,No,No phone service,Fiber optic,Yes,No,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),52.01,2229.06,No
db7d5d35,Male,0,No,Yes,15,No,No,Fiber optic,Yes,No internet service,No,Yes,No,No internet service,One year,Yes,Mailed check,116.74,2185.65,No
9e036f0c,Female,1,No,Yes,39,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,One year,Yes,Credit card (automatic),65.28,5855.07,No
d5390b8e,Male,0,No,Yes,37,No,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,One year,Yes,Electronic check,79.81,7702.52,No
5a98f388,Female,0,No,No,62,Yes,Yes,Fiber optic,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),25.51,4788.77,Yes
07b84b9c,Female,1,No,Yes,70,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,No,One year,Yes,Electronic check,110.31,4341.14,No
ad66de50,Male,1,No,No,26,Yes,No,DSL,No,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.67,2049.2,No
25c466d7,Female,0,No,No,24,Yes,No phone service,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),86.2,6747.81,Yes
4373569b,Female,1,No,No,48,Yes,No,DSL,Yes,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),82.31,1035.34,No
22b96384,Male,0,Yes,Yes,26,No,Yes,No,No internet service,No,No,No,Yes,No internet service,Two year,Yes,Electronic check,54.15,5567.7,Yes
66784afe,Female,1,Yes,No,3,Yes,No phone service,No,No internet service,No,No internet service,No,Yes,Yes,Two year,Yes,Mailed check,114.46,1913.3,No
fb304997,Female,1,Yes,Yes,15,Yes,Yes,No,No internet service,No,No,No,Yes,No,Month-to-month,No,Electronic check,80.97,6032.32,No
a3da04ae,Male,1,No,Yes,20,No,No,No,No,No,No,No,Yes,No internet service,Month-to-month,No,Mailed check,62.71,4790.03,No
e77d53c2,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),42.26,2976.04,No
cbe88477,Female,0,No,No,16,No,No,Fiber optic,No internet service,Yes,Yes,No internet service,Yes,No internet service,One year,Yes,Mailed check,91.47,3400.5,Yes
4fb60a49,Male,0,No,No,42,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),64.27,3252.01,No
503e2ee5,Female,1,No,Yes,33,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,No internet service,Two year,Yes,Electronic check,93.85,3932.9,No
21ed918c,Female,0,No,No,49,Yes,No phone service,DSL,No,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,61.11,722.93,No
64395ddd,Male,1,No,No,28,Yes,No,DSL,No internet service,No internet service,No internet service,Yes,No,No,One year,Yes,Credit card (automatic),111.43,3240.07,Yes
6e763e98,Female,0,No,No,62,No,Yes,DSL,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,No,Electronic check,83.94,3247.08,No
b3449ee0,Male,1,No,No,36,No,No phone service,No,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,108.05,7496.63,Yes
964085df,Female,1,No,No,43,No,Yes,Fiber optic,No internet service,No internet service,Yes,No,No,Yes,One year,Yes,Electronic check,42.23,5004.07,No
d331580c,Male,0,Yes,No,70,Yes,Yes,Fiber optic,Yes,No,No internet service,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),32.1,5504.41,No
e75791d6,Male,1,Yes,Yes,5,Yes,No phone service,Fiber optic,Yes,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),53.08,6824.23,No
c980174e,Male,1,No,Yes,66,No,Yes,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Mailed check,81.97,5884.08,Yes
e046e4ad,Female,0,Yes,No,22,No,Yes,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Bank transfer (automatic),38.69,5683.02,Yes
aa9cbc53,Female,1,No,No,64,No,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,93.05,1525.05,No
499e123c,Male,1,No,Yes,14,No,No,Fiber optic,No,No,No internet service,No,Yes,Yes,Two year,No,Bank transfer (automatic),66.52,6841.23,Yes
ca40f999,Male,1,No,No,29,Yes,Yes,No,Yes,No,No,Yes,Yes,No internet service,Two year,No,Bank transfer (automatic),52.45,1020.58,No
adae8f00,Female,0,Yes,No,65,No,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.64,7910.98,No
ed24a188,Female,0,No,Yes,17,Yes,No phone service,No,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),54.21,3530.0,Yes
f3e68133,Male,0,No,Yes,32,No,Yes,DSL,No internet service,No,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),118.11,814.71,No
29d89f06,Male,0,No,No,16,Yes,No phone service,No,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),116.69,4662.53,Yes
b51f5cf7,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No,Yes,Yes,No internet service,No internet service,Two year,No,Electronic check,75.88,7682.49,Yes
d27c5368,Female,0,Yes,Yes,48,Yes,Yes,DSL,No,No internet service,Yes,No,No,Yes,Month-to-month,No,Electronic check,58.92,4598.72,No
909456c4,Male,0,No,Yes,42,No,Yes,DSL,Yes,No,No,No,No internet service,Yes,Two year,Yes,Mailed check,23.49,3858.68,No
2850e49a,Male,0,No,No,70,No,Yes,DSL,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),37.26,886.17,No
0ac46fbe,Male,0,Yes,No,10,Yes,No,DSL,No,Yes,Yes,No internet service,No,Yes,One year,No,Electronic check,25.83,6265.64,Yes
d604335e,Female,0,Yes,Yes,28,No,Yes,No,No,No,Yes,No,Yes,No internet service,Two year,Yes,Credit card (automatic),63.2,101.66,No
b95f9e70,Female,0,No,No,71,No,Yes,No,Yes,Yes,No,No,No internet service,Yes,Two year,No,Credit card (automatic),63.85,3268.16,No
24051dcb,Male,1,No,Yes,38,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Electronic check,88.29,4888.58,Yes
1d8e69f4,Male,0,Yes,Yes,70,Yes,No,DSL,Yes,No internet service,No internet service,No,No,Yes,One year,Yes,Credit card (automatic),86.23,2631.4,No
e897950a,Male,0,No,No,6,Yes,No phone service,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),20.43,3697.68,No
df20d147,Female,1,No,Yes,48,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,89.8,4644.25,Yes
6668e143,Female,0,No,No,51,Yes,No,No,No,No,No internet service,Yes,No,No internet service,Month-to-month,Yes,Credit card (automatic),54.87,3329.04,Yes
5b62c4e1,Male,0,No,No,35,Yes,No,Fiber optic,Yes,No internet service,No,Yes,Yes,No internet service,One year,No,Bank transfer (automatic),96.37,544.52,No
0fbd6940,Male,0,No,Yes,40,Yes,No phone service,DSL,No,No,No internet service,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),57.21,645.69,No
fab0210c,Female,0,No,Yes,14,Yes,Yes,DSL,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,36.24,2896.48,No
8cc62054,Male,1,No,Yes,61,No,No,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Mailed check,88.93,4727.61,Yes
5a26d02b,Female,1,Yes,Yes,45,Yes,No phone service,No,No internet service,Yes,No,No,No,No internet service,Two year,Yes,Bank transfer (automatic),21.03,4655.34,Yes
f91b3aca,Female,0,Yes,No,27,No,No,Fiber optic,No,No internet service,No,Yes,Yes,No internet service,One year,No,Mailed check,56.57,3033.08,Yes
5f1b7ac5,Male,0,Yes,Yes,45,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Credit card (automatic),75.51,6613.83,Yes
6c457e97,Female,1,Yes,No,45,No,No phone service,No,Yes,Yes,No internet service,Yes,No,Yes,Two year,No,Electronic check,65.06,2411.27,No
54eb0190,Male,0,Yes,No,24,No,No,No,No internet service,Yes,Yes,No internet service,No,No internet service,Two year,No,Mailed check,84.3,5201.48,No
726f72e4,Female,1,No,No,40,Yes,Yes,DSL,Yes,No,No,No,No internet service,No internet service,Two year,Yes,Credit card (automatic),38.49,5046.66,No
8f6013af,Male,1,Yes,Yes,20,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No internet service,Month-to-month,No,Mailed check,39.18,5452.96,No
062a672c,Female,1,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Two year,No,Electronic check,92.13,6701.16,No
daf663c0,Male,0,Yes,Yes,64,Yes,No phone service,DSL,Yes,No internet service,No,No internet service,Yes,No,Month-to-month,Yes,Electronic check,118.11,6357.78,No
924c2390,Female,1,Yes,Yes,61,Yes,No phone service,DSL,No,Yes,No,No internet service,No,No internet service,Two year,No,Electronic check,84.95,686.87,No
9b5320c7,Female,0,No,Yes,70,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,Yes,One year,No,Mailed check,114.55,1761.6,No
28f5598b,Male,1,No,No,56,No,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,No,Mailed check,35.77,7225.06,Yes
dd1694d8,Female,1,Yes,No,50,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),73.19,7623.05,No
bee59ed5,Male,0,No,No,46,No,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,One year,No,Electronic check,23.05,7270.19,No
a7a62e32,Male,1,No,No,28,Yes,No phone service,No,Yes,No,Yes,Yes,No internet service,No,Two year,Yes,Electronic check,117.09,1909.15,No
7375723e,Female,1,No,Yes,1,No,No,Fiber optic,No internet service,Yes,No,Yes,No,No internet service,Two year,Yes,Bank transfer (automatic),83.44,2132.52,No
75f8f33e,Male,1,No,Yes,50,No,No,No,Yes,Yes,No,No,No,No,One year,Yes,Credit card (automatic),68.01,1330.22,No
eea21861,Male,1,Yes,Yes,23,Yes,No phone service,No,No internet service,No internet service,Yes,No internet service,No,No internet service,Two year,Yes,Electronic check,52.35,2884.35,Yes
236c94e2,Female,0,No,No,39,Yes,Yes,No,No,Yes,No,Yes,No internet service,No,Two year,Yes,Bank transfer (automatic),40.63,4743.19,No
90da805d,Female,0,No,No,61,No,Yes,DSL,No,No internet service,No internet service,No internet service,No,No,One year,No,Bank transfer (automatic),82.7,1993.21,No
ccff16ff,Female,0,Yes,No,46,Yes,No,DSL,No internet service,No internet service,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),57.21,985.47,No
f452ce06,Female,1,Yes,No,44,Yes,No phone service,No,Yes,Yes,Yes,No,No internet service,No internet service,One year,Yes,Electronic check,65.34,1838.02,No
1320aa09,Male,0,No,No,28,Yes,Yes,DSL,Yes,No internet service,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),55.34,2776.09,No
ab930b13,Male,0,No,Yes,37,No,No phone service,Fiber optic,No internet service,Yes,No,No internet service,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),42.18,973.35,No
6866b778,Female,0,Yes,Yes,2,No,Yes,DSL,No internet service,No internet service,No internet service,No,No internet service,No,One year,No,Mailed check,47.12,6614.6,Yes
c27a969d,Male,1,Yes,No,41,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,Yes,Yes,One year,No,Mailed check,67.5,1496.41,Yes
21586087,Male,0,No,Yes,15,No,Yes,DSL,No internet service,No internet service,Yes,No internet service,No,No,Two year,No,Bank transfer (automatic),104.6,7883.22,No
7f669634,Female,0,Yes,No,31,No,Yes,DSL,Yes,No,No internet service,No internet service,Yes,No internet service,One year,No,Mailed check,111.86,2274.08,No
2e620047,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Mailed check,107.35,2217.46,No
f70284a3,Male,1,Yes,No,25,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,50.04,6198.82,No
9468be95,Male,1,Yes,Yes,62,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Two year,No,Bank transfer (automatic),28.93,7995.06,No
4e92ee5f,Female,0,Yes,Yes,47,No,Yes,DSL,No internet service,No internet service,No internet service,No internet service,No internet service,No,Two year,Yes,Mailed check,105.51,4865.05,No
a5a450d2,Male,0,Yes,Yes,43,No,No,DSL,Yes,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),114.63,864.5,No
868cb778,Male,1,Yes,Yes,0,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,One year,No,Credit card (automatic),72.42,3070.83,No
0e83745b,Female,1,No,No,33,No,No phone service,No,No internet service,No internet service,No,No,Yes,Yes,Two year,No,Mailed check,53.3,51.39,No
065db76b,Female,1,No,Yes,34,No,No phone service,DSL,No,No internet service,No internet service,No internet service,No,No,One year,Yes,Credit card (automatic),59.33,3605.1,Yes
debcf49b,Male,1,No,Yes,6,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,No internet service,One year,No,Credit card (automatic),41.65,3233.25,No
692e952b,Male,0,No,Yes,29,Yes,No phone service,No,Yes,No,Yes,No internet service,Yes,Yes,Two year,Yes,Electronic check,118.82,6073.82,Yes
c52e7a26,Male,0,Yes,Yes,34,No,Yes,DSL,No internet service,Yes,No internet service,Yes,No,No internet service,Two year,Yes,Mailed check,46.83,6351.2,No
53985995,Male,1,Yes,No,2,Yes,No phone service,No,No,No,No internet service,No,Yes,No internet service,Two year,Yes,Electronic check,83.71,4788.33,No
579a98f3,Female,0,Yes,Yes,22,Yes,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),67.51,2069.09,No
6855cd34,Female,0,Yes,Yes,59,Yes,Yes,DSL,Yes,Yes,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,44.28,5634.85,No
e5c4214b,Female,1,No,Yes,23,Yes,No phone service,DSL,No internet service,No,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,30.82,5107.21,No
f2eed2ab,Female,1,No,No,23,No,Yes,No,No internet service,No,No internet service,No internet service,No,Yes,One year,Yes,Electronic check,63.92,4479.9,No
4a9a8f3a,Female,1,Yes,Yes,3,Yes,Yes,No,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Mailed check,32.07,3600.75,Yes
98c603b4,Female,0,Yes,Yes,59,Yes,No phone service,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,51.77,3934.58,No
29f34a4a,Female,0,No,Yes,10,Yes,No phone service,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,115.68,3158.83,No
33cbc6eb,Male,0,No,No,71,Yes,No phone service,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),85.93,7809.07,Yes
252c06d1,Female,1,Yes,Yes,63,Yes,No phone service,No,Yes,Yes,No internet service,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),67.8,1976.72,Yes
0e1260c2,Male,0,Yes,No,60,No,No,No,No internet service,No internet service,No,No,Yes,Yes,Two year,Yes,Mailed check,40.2,445.64,Yes
4d44153f,Male,0,No,Yes,33,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,No,Two year,No,Electronic check,111.46,5267.16,No
8ad42eb1,Male,0,Yes,No,49,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,One year,Yes,Mailed check,72.52,823.86,No
7803cd72,Male,1,Yes,Yes,57,No,No,DSL,Yes,Yes,Yes,Yes,No internet service,Yes,Two year,Yes,Bank transfer (automatic),66.03,7844.94,Yes
4affc0d9,Female,1,Yes,Yes,3,Yes,No,DSL,No internet service,No,Yes,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),84.76,6829.37,Yes
bf963ed4,Male,0,Yes,Yes,37,Yes,No phone service,DSL,No internet service,No,Yes,No,No internet service,No,Two year,No,Credit card (automatic),84.57,5143.78,No
b3726b35,Male,1,Yes,No,57,Yes,No phone service,DSL,Yes,No internet service,No internet service,No,Yes,Yes,Month-to-month,No,Mailed check,20.1,160.56,Yes
b1039290,Male,0,Yes,No,51,No,Yes,DSL,No,No internet service,Yes,No internet service,No internet service,Yes,One year,No,Credit card (automatic),71.12,223.34,No
8ab73dbc,Male,1,No,No,1,No,No,DSL,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),33.25,2140.73,No
eea58032,Female,1,Yes,Yes,47,Yes,No,DSL,No,No internet service,No,Yes,No,No,Two year,No,Electronic check,114.15,4619.2,No
7f039cea,Female,0,Yes,No,30,Yes,No,No,No internet service,No,No internet service,Yes,No internet service,Yes,One year,No,Bank transfer (automatic),37.89,3307.59,No
67125836,Female,0,No,Yes,46,No,No,DSL,No internet service,No,No,No internet service,No,No,One year,Yes,Bank transfer (automatic),32.85,6643.1,Yes
741681f6,Male,0,No,No,4,No,Yes,No,Yes,Yes,Yes,Yes,Yes,No internet service,Two year,No,Mailed check,108.1,529.7,Yes
